o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,geometry
23,C3,14,B4,0.29148143638188234,"LINESTRING (-111.93358072000002 33.427539075, -111.93128024 33.429323845)"
23,C3,15,B5,0.47083939875141406,"LINESTRING (-111.93358072000002 33.427539075, -111.92897976 33.429323845)"
23,C3,16,B6,0.6705000044880831,"LINESTRING (-111.93358072000002 33.427539075, -111.92667927999999 33.429323845)"
23,C3,17,B7,0.876700050083779,"LINESTRING (-111.93358072000002 33.427539075, -111.92437879999999 33.429323845)"
23,C3,18,B8,1.08571999805782,"LINESTRING (-111.93358072000002 33.427539075, -111.92207832000001 33.429323845)"
23,C3,19,B9,1.2961963769240337,"LINESTRING (-111.93358072000002 33.427539075, -111.91977784000001 33.429323845)"
23,C3,20,C0,0.6404633962654268,"LINESTRING (-111.93358072000002 33.427539075, -111.94048216 33.427539075)"
23,C3,21,C1,0.4269755950650393,"LINESTRING (-111.93358072000002 33.427539075, -111.93818168 33.427539075)"
23,C3,22,C2,0.21348780805668316,"LINESTRING (-111.93358072000002 33.427539075, -111.93588120000001 33.427539075)"
23,C3,23,C3,0.0,"LINESTRING (-111.93358072000002 33.427539075, -111.93358072000002 33.427539075)"
23,C3,24,C4,0.21348780805668316,"LINESTRING (-111.93358072000002 33.427539075, -111.93128024 33.427539075)"
23,C3,25,C5,0.4269755950650393,"LINESTRING (-111.93358072000002 33.427539075, -111.92897976 33.427539075)"
23,C3,26,C6,0.6404633962654268,"LINESTRING (-111.93358072000002 33.427539075, -111.92667927999999 33.427539075)"
23,C3,27,C7,0.853951201163647,"LINESTRING (-111.93358072000002 33.427539075, -111.92437879999999 33.427539075)"
23,C3,28,C8,1.0674389992655013,"LINESTRING (-111.93358072000002 33.427539075, -111.92207832000001 33.427539075)"
23,C3,29,C9,1.2809267941489624,"LINESTRING (-111.93358072000002 33.427539075, -111.91977784000001 33.427539075)"
23,C3,30,D0,0.670512592593069,"LINESTRING (-111.93358072000002 33.427539075, -111.94048216 33.425754305)"
23,C3,31,D1,0.47084737124114456,"LINESTRING (-111.93358072000002 33.427539075, -111.93818168 33.425754305)"
23,C3,32,D2,0.29148466754154184,"LINESTRING (-111.93358072000002 33.427539075, -111.93588120000001 33.42575430499999)"
23,C3,33,D3,0.19845737550834855,"LINESTRING (-111.93358072000002 33.427539075, -111.93358072000002 33.425754305)"
23,C3,34,D4,0.29148466754154184,"LINESTRING (-111.93358072000002 33.427539075, -111.93128024 33.425754305)"
23,C3,35,D5,0.47084737124114456,"LINESTRING (-111.93358072000002 33.427539075, -111.92897976 33.425754305)"
23,C3,36,D6,0.670512592593069,"LINESTRING (-111.93358072000002 33.427539075, -111.92667927999999 33.425754305)"
23,C3,37,D7,0.8767171614216572,"LINESTRING (-111.93358072000002 33.427539075, -111.92437879999999 33.42575430499999)"
23,C3,38,D8,1.0857415808004496,"LINESTRING (-111.93358072000002 33.427539075, -111.92207832000001 33.425754305)"
23,C3,39,D9,1.2962224094382595,"LINESTRING (-111.93358072000002 33.427539075, -111.91977784000001 33.425754305)"
23,C3,40,E0,0.7534928961947837,"LINESTRING (-111.93358072000002 33.427539075, -111.94048216 33.423969535)"
23,C3,41,E1,0.582972535448572,"LINESTRING (-111.93358072000002 33.427539075, -111.93818168 33.423969535)"
23,C3,42,E2,0.4506886169655619,"LINESTRING (-111.93358072000002 33.427539075, -111.93588120000001 33.423969535)"
23,C3,43,E3,0.3969147397113801,"LINESTRING (-111.93358072000002 33.427539075, -111.93358072000002 33.423969535)"
23,C3,44,E4,0.4506886169655619,"LINESTRING (-111.93358072000002 33.427539075, -111.93128024 33.423969535)"
23,C3,45,E5,0.582972535448572,"LINESTRING (-111.93358072000002 33.427539075, -111.92897976 33.423969535)"
23,C3,46,E6,0.7534928961947837,"LINESTRING (-111.93358072000002 33.427539075, -111.92667927999999 33.423969535)"
23,C3,47,E7,0.9417026868017628,"LINESTRING (-111.93358072000002 33.427539075, -111.92437879999999 33.423969535)"
23,C3,48,E8,1.1388653061595408,"LINESTRING (-111.93358072000002 33.427539075, -111.92207832000001 33.423969535)"
23,C3,49,E9,1.3410377514482033,"LINESTRING (-111.93358072000002 33.427539075, -111.91977784000001 33.423969535)"
23,C3,50,F0,0.8744636141538468,"LINESTRING (-111.93358072000002 33.427539075, -111.94048216 33.422184765000004)"
23,C3,51,F1,0.7326577298737242,"LINESTRING (-111.93358072000002 33.427539075, -111.93818167999999 33.422184765000004)"
23,C3,52,F2,0.6324933189015371,"LINESTRING (-111.93358072000002 33.427539075, -111.93588120000001 33.422184765000004)"
23,C3,53,F3,0.5953721040106961,"LINESTRING (-111.93358072000002 33.427539075, -111.93358072 33.422184765000004)"
23,C3,54,F4,0.6324933189015371,"LINESTRING (-111.93358072000002 33.427539075, -111.93128024 33.422184765000004)"
23,C3,55,F5,0.7326577298737242,"LINESTRING (-111.93358072000002 33.427539075, -111.92897976 33.422184765000004)"
23,C3,56,F6,0.8744636141538468,"LINESTRING (-111.93358072000002 33.427539075, -111.92667928 33.422184765000004)"
23,C3,57,F7,1.0410310176474835,"LINESTRING (-111.93358072000002 33.427539075, -111.9243788 33.422184765000004)"
23,C3,58,F8,1.2222782998011275,"LINESTRING (-111.93358072000002 33.427539075, -111.92207832 33.422184765000004)"
23,C3,59,F9,1.412565966365504,"LINESTRING (-111.93358072000002 33.427539075, -111.91977784000002 33.422184765000004)"
23,C3,60,G0,1.0199962498061923,"LINESTRING (-111.93358072000002 33.427539075, -111.94048216 33.420399995000004)"
23,C3,61,G1,0.9013813839966823,"LINESTRING (-111.93358072000002 33.427539075, -111.93818168 33.420399995000004)"
23,C3,62,G2,0.8220377342960367,"LINESTRING (-111.93358072000002 33.427539075, -111.93588120000001 33.420399995000004)"
23,C3,63,G3,0.7938294798078983,"LINESTRING (-111.93358072000002 33.427539075, -111.93358072000002 33.420399995000004)"
23,C3,64,G4,0.8220377342960367,"LINESTRING (-111.93358072000002 33.427539075, -111.93128024 33.420399995000004)"
23,C3,65,G5,0.9013813839966823,"LINESTRING (-111.93358072000002 33.427539075, -111.92897976 33.420399995000004)"
23,C3,66,G6,1.0199962498061923,"LINESTRING (-111.93358072000002 33.427539075, -111.92667927999999 33.420399995000004)"
23,C3,67,G7,1.1659579192431575,"LINESTRING (-111.93358072000002 33.427539075, -111.92437879999999 33.420399995000004)"
23,C3,68,G8,1.3302950647339433,"LINESTRING (-111.93358072000002 33.427539075, -111.92207832000001 33.420399995000004)"
23,C3,69,G9,1.507008174342046,"LINESTRING (-111.93358072000002 33.427539075, -111.91977784000001 33.420399995000004)"
23,C3,70,H0,1.181045604645202,"LINESTRING (-111.93358072000002 33.427539075, -111.94048216 33.418615224999996)"
23,C3,71,H1,1.0802592707865,"LINESTRING (-111.93358072000002 33.427539075, -111.93818168 33.418615224999996)"
23,C3,72,H2,1.0149950286249905,"LINESTRING (-111.93358072000002 33.427539075, -111.93588120000001 33.418615225)"
23,C3,73,H3,0.992286846714902,"LINESTRING (-111.93358072000002 33.427539075, -111.93358072000002 33.418615224999996)"
23,C3,74,H4,1.0149950330647715,"LINESTRING (-111.93358072000002 33.427539075, -111.93128024 33.418615224999996)"
23,C3,75,H5,1.0802592707865,"LINESTRING (-111.93358072000002 33.427539075, -111.92897976 33.418615224999996)"
23,C3,76,H6,1.181045604645202,"LINESTRING (-111.93358072000002 33.427539075, -111.92667927999999 33.418615224999996)"
23,C3,77,H7,1.309175619157646,"LINESTRING (-111.93358072000002 33.427539075, -111.92437879999999 33.418615225)"
23,C3,78,H8,1.457455432290696,"LINESTRING (-111.93358072000002 33.427539075, -111.92207832000001 33.418615224999996)"
23,C3,79,H9,1.6203627117563193,"LINESTRING (-111.93358072000002 33.427539075, -111.91977784000001 33.418615224999996)"
23,C3,80,I0,1.352078311627316,"LINESTRING (-111.93358072000002 33.427539075, -111.94048216 33.416830454999996)"
23,C3,81,I1,1.264991085196379,"LINESTRING (-111.93358072000002 33.427539075, -111.93818168 33.416830454999996)"
23,C3,82,I2,1.2097332141553063,"LINESTRING (-111.93358072000002 33.427539075, -111.93588120000001 33.416830455)"
23,C3,83,I3,1.1907442168902063,"LINESTRING (-111.93358072000002 33.427539075, -111.93358072000002 33.416830454999996)"
23,C3,84,I4,1.2097332178803883,"LINESTRING (-111.93358072000002 33.427539075, -111.93128024 33.416830454999996)"
23,C3,85,I5,1.264991085196379,"LINESTRING (-111.93358072000002 33.427539075, -111.92897976 33.416830454999996)"
23,C3,86,I6,1.352078311627316,"LINESTRING (-111.93358072000002 33.427539075, -111.92667927999999 33.416830454999996)"
23,C3,87,I7,1.4653308111528083,"LINESTRING (-111.93358072000002 33.427539075, -111.92437879999999 33.416830455)"
23,C3,88,I8,1.599199289354056,"LINESTRING (-111.93358072000002 33.427539075, -111.92207832000001 33.416830454999996)"
23,C3,89,I9,1.7489561601217252,"LINESTRING (-111.93358072000002 33.427539075, -111.91977784000001 33.416830454999996)"
23,C3,90,J0,1.5297494711764485,"LINESTRING (-111.93358072000002 33.427539075, -111.94048216 33.415045685)"
23,C3,91,J1,1.453346294364096,"LINESTRING (-111.93358072000002 33.427539075, -111.93818168 33.415045685)"
23,C3,92,J2,1.4055122382624365,"LINESTRING (-111.93358072000002 33.427539075, -111.93588120000001 33.415045685)"
23,C3,93,J3,1.3892015858405693,"LINESTRING (-111.93358072000002 33.427539075, -111.93358072000002 33.415045685)"
23,C3,94,J4,1.4055122382624365,"LINESTRING (-111.93358072000002 33.427539075, -111.93128024 33.415045685)"
23,C3,95,J5,1.453346294364096,"LINESTRING (-111.93358072000002 33.427539075, -111.92897976 33.415045685)"
23,C3,96,J6,1.5297494711764485,"LINESTRING (-111.93358072000002 33.427539075, -111.92667927999999 33.415045685)"
23,C3,97,J7,1.630711087181046,"LINESTRING (-111.93358072000002 33.427539075, -111.92437879999999 33.415045685)"
23,C3,98,J8,1.7519905911622486,"LINESTRING (-111.93358072000002 33.427539075, -111.92207832000001 33.415045685)"
23,C3,99,J9,1.8896800327234675,"LINESTRING (-111.93358072000002 33.427539075, -111.91977784000001 33.415045685)"
23,C3,100,gate0,0.8744346831641677,"LINESTRING (-111.93358072000002 33.427539075, -111.94048216 33.432893385)"
23,C3,101,gate1,0.7326423898758074,"LINESTRING (-111.93358072000002 33.427539075, -111.93818168 33.432893385)"
23,C3,102,gate2,0.6324888801680579,"LINESTRING (-111.93358072000002 33.427539075, -111.93588120000001 33.432893385)"
23,C3,103,gate3,0.5953721115796691,"LINESTRING (-111.93358072000002 33.427539075, -111.93358072000002 33.432893385)"
23,C3,104,gate4,0.6324888801680579,"LINESTRING (-111.93358072000002 33.427539075, -111.93128024 33.432893385)"
23,C3,105,gate5,0.7326423898758074,"LINESTRING (-111.93358072000002 33.427539075, -111.92897976 33.432893385)"
23,C3,106,gate6,0.8744346831641677,"LINESTRING (-111.93358072000002 33.427539075, -111.92667927999999 33.432893385)"
23,C3,107,gate7,1.0409878115699822,"LINESTRING (-111.93358072000002 33.427539075, -111.92437879999999 33.432893385)"
23,C3,108,gate8,1.2222207983528333,"LINESTRING (-111.93358072000002 33.427539075, -111.92207832000001 33.432893385)"
23,C3,109,gate9,1.412494319235765,"LINESTRING (-111.93358072000002 33.427539075, -111.91977784000001 33.432893385)"
23,C3,110,gate10,1.7119935134657926,"LINESTRING (-111.93358072000002 33.427539075, -111.94048216 33.413260915)"
23,C3,111,gate11,1.6440800192702332,"LINESTRING (-111.93358072000002 33.427539075, -111.93818168 33.413260915)"
23,C3,112,gate12,1.6019505292079748,"LINESTRING (-111.93358072000002 33.427539075, -111.93588120000001 33.413260915)"
23,C3,113,gate13,1.5876589541818065,"LINESTRING (-111.93358072000002 33.427539075, -111.93358072000002 33.413260915)"
23,C3,114,gate14,1.6019505292079748,"LINESTRING (-111.93358072000002 33.427539075, -111.93128024 33.413260915)"
23,C3,115,gate15,1.6440800192702332,"LINESTRING (-111.93358072000002 33.427539075, -111.92897976 33.413260915)"
23,C3,116,gate16,1.7119935134657926,"LINESTRING (-111.93358072000002 33.427539075, -111.92667927999999 33.413260915)"
23,C3,117,gate17,1.8027793953932378,"LINESTRING (-111.93358072000002 33.427539075, -111.92437879999999 33.413260915)"
23,C3,118,gate18,1.9131843549500496,"LINESTRING (-111.93358072000002 33.427539075, -111.92207832000001 33.413260915)"
23,C3,119,gate19,2.0400255570270147,"LINESTRING (-111.93358072000002 33.427539075, -111.91977784000001 33.413260915)"
23,C3,120,gate20,0.9416708446966904,"LINESTRING (-111.93358072000002 33.427539075, -111.94278264 33.431108615)"
23,C3,121,gate21,0.876700050083779,"LINESTRING (-111.93358072000002 33.427539075, -111.94278264 33.429323845)"
23,C3,122,gate22,0.853951201163647,"LINESTRING (-111.93358072000002 33.427539075, -111.94278264 33.427539075)"
23,C3,123,gate23,0.8767171614216572,"LINESTRING (-111.93358072000002 33.427539075, -111.94278264 33.425754305)"
23,C3,124,gate24,0.9417026868017628,"LINESTRING (-111.93358072000002 33.427539075, -111.94278264 33.423969535)"
23,C3,125,gate25,1.0410310176474835,"LINESTRING (-111.93358072000002 33.427539075, -111.94278264 33.422184765000004)"
23,C3,126,gate26,1.1659579192431575,"LINESTRING (-111.93358072000002 33.427539075, -111.94278264 33.420399995000004)"
23,C3,127,gate27,1.309175619157646,"LINESTRING (-111.93358072000002 33.427539075, -111.94278264 33.418615224999996)"
23,C3,128,gate28,1.4653308142281243,"LINESTRING (-111.93358072000002 33.427539075, -111.94278264 33.416830454999996)"
23,C3,129,gate29,1.630711087181046,"LINESTRING (-111.93358072000002 33.427539075, -111.94278264 33.415045685)"
23,C3,130,gate30,1.5461967722570773,"LINESTRING (-111.93358072000002 33.427539075, -111.91747736 33.431108615)"
23,C3,131,gate31,1.507519285618,"LINESTRING (-111.93358072000002 33.427539075, -111.91747736 33.429323845)"
23,C3,132,gate32,1.4944145994435545,"LINESTRING (-111.93358072000002 33.427539075, -111.91747736 33.427539075)"
23,C3,133,gate33,1.5075497487800604,"LINESTRING (-111.93358072000002 33.427539075, -111.91747736 33.425754305)"
23,C3,134,gate34,1.5462561681642886,"LINESTRING (-111.93358072000002 33.427539075, -111.91747736 33.423969535)"
23,C3,135,gate35,1.6086891190579053,"LINESTRING (-111.93358072000002 33.427539075, -111.91747736000002 33.422184765000004)"
23,C3,136,gate36,1.6922245379435423,"LINESTRING (-111.93358072000002 33.427539075, -111.91747736 33.420399995000004)"
23,C3,137,gate37,1.7939168746021872,"LINESTRING (-111.93358072000002 33.427539075, -111.91747736 33.418615224999996)"
23,C3,138,gate38,1.9108695066904267,"LINESTRING (-111.93358072000002 33.427539075, -111.91747736 33.416830454999996)"
23,C3,139,gate39,2.0404601035248056,"LINESTRING (-111.93358072000002 33.427539075, -111.91747736 33.415045685)"
24,C4,0,A0,0.9416708446966904,"LINESTRING (-111.93128024 33.427539075, -111.94048216 33.431108615)"
24,C4,1,A1,0.7534705103979852,"LINESTRING (-111.93128024 33.427539075, -111.93818168 33.431108615)"
24,C4,2,A2,0.5829596726502996,"LINESTRING (-111.93128024 33.427539075, -111.93588120000001 33.431108615)"
24,C4,3,A3,0.4506844474373663,"LINESTRING (-111.93128024 33.427539075, -111.93358072000002 33.431108615)"
24,C4,4,A4,0.39691472835792047,"LINESTRING (-111.93128024 33.427539075, -111.93128024 33.431108615)"
24,C4,5,A5,0.4506844474373663,"LINESTRING (-111.93128024 33.427539075, -111.92897976 33.431108615)"
24,C4,6,A6,0.5829596726502996,"LINESTRING (-111.93128024 33.427539075, -111.92667927999999 33.431108615)"
24,C4,7,A7,0.7534705103979852,"LINESTRING (-111.93128024 33.427539075, -111.92437879999999 33.431108615)"
24,C4,8,A8,0.9416708446966904,"LINESTRING (-111.93128024 33.427539075, -111.92207832000001 33.431108615)"
24,C4,9,A9,1.1388241617591666,"LINESTRING (-111.93128024 33.427539075, -111.91977784000001 33.431108615)"
24,C4,10,B0,0.876700050083779,"LINESTRING (-111.93128024 33.427539075, -111.94048216 33.429323845)"
24,C4,11,B1,0.6705000044880831,"LINESTRING (-111.93128024 33.427539075, -111.93818168 33.429323845)"
24,C4,12,B2,0.47083939875141406,"LINESTRING (-111.93128024 33.427539075, -111.93588120000001 33.429323845)"
24,C4,13,B3,0.29148143638188234,"LINESTRING (-111.93128024 33.427539075, -111.93358072000002 33.429323845)"
24,C4,14,B4,0.19845735280142904,"LINESTRING (-111.93128024 33.427539075, -111.93128024 33.429323845)"
24,C4,15,B5,0.29148143638188234,"LINESTRING (-111.93128024 33.427539075, -111.92897976 33.429323845)"
24,C4,16,B6,0.47083939875141406,"LINESTRING (-111.93128024 33.427539075, -111.92667927999999 33.429323845)"
24,C4,17,B7,0.6705000044880831,"LINESTRING (-111.93128024 33.427539075, -111.92437879999999 33.429323845)"
24,C4,18,B8,0.876700050083779,"LINESTRING (-111.93128024 33.427539075, -111.92207832000001 33.429323845)"
24,C4,19,B9,1.08571999805782,"LINESTRING (-111.93128024 33.427539075, -111.91977784000001 33.429323845)"
24,C4,20,C0,0.853951201163647,"LINESTRING (-111.93128024 33.427539075, -111.94048216 33.427539075)"
24,C4,21,C1,0.6404633962654268,"LINESTRING (-111.93128024 33.427539075, -111.93818168 33.427539075)"
24,C4,22,C2,0.4269755950650393,"LINESTRING (-111.93128024 33.427539075, -111.93588120000001 33.427539075)"
24,C4,23,C3,0.21348780805668316,"LINESTRING (-111.93128024 33.427539075, -111.93358072000002 33.427539075)"
24,C4,24,C4,0.0,"LINESTRING (-111.93128024 33.427539075, -111.93128024 33.427539075)"
24,C4,25,C5,0.21348780805668316,"LINESTRING (-111.93128024 33.427539075, -111.92897976 33.427539075)"
24,C4,26,C6,0.4269755950650393,"LINESTRING (-111.93128024 33.427539075, -111.92667927999999 33.427539075)"
24,C4,27,C7,0.6404633962654268,"LINESTRING (-111.93128024 33.427539075, -111.92437879999999 33.427539075)"
24,C4,28,C8,0.853951201163647,"LINESTRING (-111.93128024 33.427539075, -111.92207832000001 33.427539075)"
24,C4,29,C9,1.0674389992655013,"LINESTRING (-111.93128024 33.427539075, -111.91977784000001 33.427539075)"
24,C4,30,D0,0.8767171614216572,"LINESTRING (-111.93128024 33.427539075, -111.94048216 33.425754305)"
24,C4,31,D1,0.670512592593069,"LINESTRING (-111.93128024 33.427539075, -111.93818168 33.425754305)"
24,C4,32,D2,0.47084738081187943,"LINESTRING (-111.93128024 33.427539075, -111.93588120000001 33.42575430499999)"
24,C4,33,D3,0.29148466754154184,"LINESTRING (-111.93128024 33.427539075, -111.93358072000002 33.425754305)"
24,C4,34,D4,0.19845737550834855,"LINESTRING (-111.93128024 33.427539075, -111.93128024 33.425754305)"
24,C4,35,D5,0.29148466754154184,"LINESTRING (-111.93128024 33.427539075, -111.92897976 33.425754305)"
24,C4,36,D6,0.47084737124114456,"LINESTRING (-111.93128024 33.427539075, -111.92667927999999 33.425754305)"
24,C4,37,D7,0.6705125993138308,"LINESTRING (-111.93128024 33.427539075, -111.92437879999999 33.42575430499999)"
24,C4,38,D8,0.8767171614216572,"LINESTRING (-111.93128024 33.427539075, -111.92207832000001 33.425754305)"
24,C4,39,D9,1.0857415808004496,"LINESTRING (-111.93128024 33.427539075, -111.91977784000001 33.425754305)"
24,C4,40,E0,0.9417026868017628,"LINESTRING (-111.93128024 33.427539075, -111.94048216 33.423969535)"
24,C4,41,E1,0.7534928961947837,"LINESTRING (-111.93128024 33.427539075, -111.93818168 33.423969535)"
24,C4,42,E2,0.582972535448572,"LINESTRING (-111.93128024 33.427539075, -111.93588120000001 33.423969535)"
24,C4,43,E3,0.4506886169655619,"LINESTRING (-111.93128024 33.427539075, -111.93358072000002 33.423969535)"
24,C4,44,E4,0.3969147397113801,"LINESTRING (-111.93128024 33.427539075, -111.93128024 33.423969535)"
24,C4,45,E5,0.4506886169655619,"LINESTRING (-111.93128024 33.427539075, -111.92897976 33.423969535)"
24,C4,46,E6,0.582972535448572,"LINESTRING (-111.93128024 33.427539075, -111.92667927999999 33.423969535)"
24,C4,47,E7,0.7534928961947837,"LINESTRING (-111.93128024 33.427539075, -111.92437879999999 33.423969535)"
24,C4,48,E8,0.9417026868017628,"LINESTRING (-111.93128024 33.427539075, -111.92207832000001 33.423969535)"
24,C4,49,E9,1.1388653061595408,"LINESTRING (-111.93128024 33.427539075, -111.91977784000001 33.423969535)"
24,C4,50,F0,1.0410310176474835,"LINESTRING (-111.93128024 33.427539075, -111.94048216 33.422184765000004)"
24,C4,51,F1,0.8744636141538468,"LINESTRING (-111.93128024 33.427539075, -111.93818167999999 33.422184765000004)"
24,C4,52,F2,0.7326577298737242,"LINESTRING (-111.93128024 33.427539075, -111.93588120000001 33.422184765000004)"
24,C4,53,F3,0.6324933189015371,"LINESTRING (-111.93128024 33.427539075, -111.93358072 33.422184765000004)"
24,C4,54,F4,0.5953721040106961,"LINESTRING (-111.93128024 33.427539075, -111.93128024 33.422184765000004)"
24,C4,55,F5,0.6324933189015371,"LINESTRING (-111.93128024 33.427539075, -111.92897976 33.422184765000004)"
24,C4,56,F6,0.7326577298737242,"LINESTRING (-111.93128024 33.427539075, -111.92667928 33.422184765000004)"
24,C4,57,F7,0.8744636141538468,"LINESTRING (-111.93128024 33.427539075, -111.9243788 33.422184765000004)"
24,C4,58,F8,1.0410310176474835,"LINESTRING (-111.93128024 33.427539075, -111.92207832 33.422184765000004)"
24,C4,59,F9,1.2222782998011275,"LINESTRING (-111.93128024 33.427539075, -111.91977784000002 33.422184765000004)"
24,C4,60,G0,1.1659579192431575,"LINESTRING (-111.93128024 33.427539075, -111.94048216 33.420399995000004)"
24,C4,61,G1,1.0199962498061923,"LINESTRING (-111.93128024 33.427539075, -111.93818168 33.420399995000004)"
24,C4,62,G2,0.9013813839966823,"LINESTRING (-111.93128024 33.427539075, -111.93588120000001 33.420399995000004)"
24,C4,63,G3,0.8220377342960367,"LINESTRING (-111.93128024 33.427539075, -111.93358072000002 33.420399995000004)"
24,C4,64,G4,0.7938294798078983,"LINESTRING (-111.93128024 33.427539075, -111.93128024 33.420399995000004)"
24,C4,65,G5,0.8220377342960367,"LINESTRING (-111.93128024 33.427539075, -111.92897976 33.420399995000004)"
24,C4,66,G6,0.9013813839966823,"LINESTRING (-111.93128024 33.427539075, -111.92667927999999 33.420399995000004)"
24,C4,67,G7,1.0199962498061923,"LINESTRING (-111.93128024 33.427539075, -111.92437879999999 33.420399995000004)"
24,C4,68,G8,1.1659579192431575,"LINESTRING (-111.93128024 33.427539075, -111.92207832000001 33.420399995000004)"
24,C4,69,G9,1.3302950647339433,"LINESTRING (-111.93128024 33.427539075, -111.91977784000001 33.420399995000004)"
24,C4,70,H0,1.309175619157646,"LINESTRING (-111.93128024 33.427539075, -111.94048216 33.418615224999996)"
24,C4,71,H1,1.181045604645202,"LINESTRING (-111.93128024 33.427539075, -111.93818168 33.418615224999996)"
24,C4,72,H2,1.08025926661495,"LINESTRING (-111.93128024 33.427539075, -111.93588120000001 33.418615225)"
24,C4,73,H3,1.0149950330647715,"LINESTRING (-111.93128024 33.427539075, -111.93358072000002 33.418615224999996)"
24,C4,74,H4,0.992286846714902,"LINESTRING (-111.93128024 33.427539075, -111.93128024 33.418615224999996)"
24,C4,75,H5,1.0149950330647715,"LINESTRING (-111.93128024 33.427539075, -111.92897976 33.418615224999996)"
24,C4,76,H6,1.0802592707865,"LINESTRING (-111.93128024 33.427539075, -111.92667927999999 33.418615224999996)"
24,C4,77,H7,1.181045604645202,"LINESTRING (-111.93128024 33.427539075, -111.92437879999999 33.418615225)"
24,C4,78,H8,1.309175619157646,"LINESTRING (-111.93128024 33.427539075, -111.92207832000001 33.418615224999996)"
24,C4,79,H9,1.457455432290696,"LINESTRING (-111.93128024 33.427539075, -111.91977784000001 33.418615224999996)"
24,C4,80,I0,1.4653308142281243,"LINESTRING (-111.93128024 33.427539075, -111.94048216 33.416830454999996)"
24,C4,81,I1,1.352078311627316,"LINESTRING (-111.93128024 33.427539075, -111.93818168 33.416830454999996)"
24,C4,82,I2,1.2649910816340177,"LINESTRING (-111.93128024 33.427539075, -111.93588120000001 33.416830455)"
24,C4,83,I3,1.2097332178803883,"LINESTRING (-111.93128024 33.427539075, -111.93358072000002 33.416830454999996)"
24,C4,84,I4,1.1907442168902063,"LINESTRING (-111.93128024 33.427539075, -111.93128024 33.416830454999996)"
24,C4,85,I5,1.2097332178803883,"LINESTRING (-111.93128024 33.427539075, -111.92897976 33.416830454999996)"
24,C4,86,I6,1.264991085196379,"LINESTRING (-111.93128024 33.427539075, -111.92667927999999 33.416830454999996)"
24,C4,87,I7,1.3520783082944057,"LINESTRING (-111.93128024 33.427539075, -111.92437879999999 33.416830455)"
24,C4,88,I8,1.4653308142281243,"LINESTRING (-111.93128024 33.427539075, -111.92207832000001 33.416830454999996)"
24,C4,89,I9,1.599199289354056,"LINESTRING (-111.93128024 33.427539075, -111.91977784000001 33.416830454999996)"
24,C4,90,J0,1.630711087181046,"LINESTRING (-111.93128024 33.427539075, -111.94048216 33.415045685)"
24,C4,91,J1,1.5297494711764485,"LINESTRING (-111.93128024 33.427539075, -111.93818168 33.415045685)"
24,C4,92,J2,1.453346294364096,"LINESTRING (-111.93128024 33.427539075, -111.93588120000001 33.415045685)"
24,C4,93,J3,1.4055122382624365,"LINESTRING (-111.93128024 33.427539075, -111.93358072000002 33.415045685)"
24,C4,94,J4,1.3892015858405693,"LINESTRING (-111.93128024 33.427539075, -111.93128024 33.415045685)"
24,C4,95,J5,1.4055122382624365,"LINESTRING (-111.93128024 33.427539075, -111.92897976 33.415045685)"
24,C4,96,J6,1.453346294364096,"LINESTRING (-111.93128024 33.427539075, -111.92667927999999 33.415045685)"
24,C4,97,J7,1.5297494711764485,"LINESTRING (-111.93128024 33.427539075, -111.92437879999999 33.415045685)"
24,C4,98,J8,1.630711087181046,"LINESTRING (-111.93128024 33.427539075, -111.92207832000001 33.415045685)"
24,C4,99,J9,1.7519905911622486,"LINESTRING (-111.93128024 33.427539075, -111.91977784000001 33.415045685)"
24,C4,100,gate0,1.0409878115699822,"LINESTRING (-111.93128024 33.427539075, -111.94048216 33.432893385)"
24,C4,101,gate1,0.8744346831641677,"LINESTRING (-111.93128024 33.427539075, -111.93818168 33.432893385)"
24,C4,102,gate2,0.7326423898758074,"LINESTRING (-111.93128024 33.427539075, -111.93588120000001 33.432893385)"
24,C4,103,gate3,0.6324888801680579,"LINESTRING (-111.93128024 33.427539075, -111.93358072000002 33.432893385)"
24,C4,104,gate4,0.5953721115796691,"LINESTRING (-111.93128024 33.427539075, -111.93128024 33.432893385)"
24,C4,105,gate5,0.6324888801680579,"LINESTRING (-111.93128024 33.427539075, -111.92897976 33.432893385)"
24,C4,106,gate6,0.7326423898758074,"LINESTRING (-111.93128024 33.427539075, -111.92667927999999 33.432893385)"
24,C4,107,gate7,0.8744346831641677,"LINESTRING (-111.93128024 33.427539075, -111.92437879999999 33.432893385)"
24,C4,108,gate8,1.0409878115699822,"LINESTRING (-111.93128024 33.427539075, -111.92207832000001 33.432893385)"
24,C4,109,gate9,1.2222207983528333,"LINESTRING (-111.93128024 33.427539075, -111.91977784000001 33.432893385)"
24,C4,110,gate10,1.8027793953932378,"LINESTRING (-111.93128024 33.427539075, -111.94048216 33.413260915)"
24,C4,111,gate11,1.7119935134657926,"LINESTRING (-111.93128024 33.427539075, -111.93818168 33.413260915)"
24,C4,112,gate12,1.6440800192702332,"LINESTRING (-111.93128024 33.427539075, -111.93588120000001 33.413260915)"
24,C4,113,gate13,1.6019505292079748,"LINESTRING (-111.93128024 33.427539075, -111.93358072000002 33.413260915)"
24,C4,114,gate14,1.5876589541818065,"LINESTRING (-111.93128024 33.427539075, -111.93128024 33.413260915)"
