o_zone_name,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,J0,J1,J2,J3,J4,J5,J6,J7,J8,J9,gate0,gate1,gate10,gate11,gate12,gate13,gate14,gate15,gate16,gate17,gate18,gate19,gate2,gate20,gate21,gate22,gate23,gate24,gate25,gate26,gate27,gate28,gate29,gate3,gate30,gate31,gate32,gate33,gate34,gate35,gate36,gate37,gate38,gate39,gate4,gate5,gate6,gate7,gate8,gate9
D6,1.412518205206439,1.2222399670318318,1.0410022137950647,0.87444432521595,0.7326475011938728,0.6324903621242726,0.5953721115796691,0.6324903621242726,0.7326475011938728,0.87444432521595,1.3410125922760738,1.1388447301882094,0.9416867610984068,0.753481706369874,0.582966104084912,0.45068652720685154,0.39691472835792047,0.45068652720685154,0.582966104084912,0.753481706369874,1.2962224094382595,1.0857415808004496,0.8767171614216572,0.670512592593069,0.47084737124114456,0.29148466754154184,0.19845737550834855,0.29148466754154184,0.47084737124114456,0.670512592593069,1.2809531369834193,1.0674609516274183,0.853968763053115,0.6404765676826053,0.42698439711769,0.21349219852887813,0.0,0.21349221963669948,0.42698439711769,0.6404765676826053,1.296248434476756,1.0857631548132511,0.8767342621457052,0.6705251670204607,0.47085533402531243,0.2914878832055463,0.19845737550834855,0.2914878832055463,0.47085533402531243,0.6705251670204607,1.341062903427758,1.1388858738455105,0.9417186026653019,0.75350408585352,0.5829789512815285,0.45069068671703,0.39691472835792047,0.45069068671703,0.5829789512815285,0.75350408585352,1.4125898511246715,1.2222974675783593,1.0410454236035191,0.8744732661930775,0.7326628533860796,0.6324948079720828,0.5953721115796691,0.6324948079720828,0.7326628533860796,0.8744732661930775,1.5070305593077482,1.3303126795426654,1.1659707739571012,1.0200045114547112,0.9013855434780309,0.8220388745372161,0.7938294798078983,0.8220388690552912,0.9013855434780309,1.0200045114547112,1.6203835307741399,1.4574715009810981,1.3091870676389747,1.181052747359941,1.0802627373388805,1.0149959520989724,0.9922868421735183,1.0149959520989724,1.0802627373388805,1.181052747359941,1.7489754458450564,1.5992139338215625,1.4653410426937623,1.3520845474876955,1.2649940490776026,1.2097339926971948,1.1907442168902063,1.2097339926971948,1.2649940490776026,1.3520845474876955,1.5069410174498254,1.3302422324587464,1.8896978846439454,1.7520039662106348,1.6307202783223236,1.5297549857279116,1.4533488679225914,1.405512905152189,1.3892015858405693,1.405512905152189,1.4533488679225914,1.5297549857279116,1.1659193387906932,1.6086320339818763,1.5462264704958832,1.5075497487800604,1.49444532671956,1.5075802053482996,1.546285862348017,1.6087176636375096,1.6922516734641944,1.7939424668816226,1.9108935350016314,1.0199714379504106,1.0410022137950647,0.9416867610984068,0.8767171614216572,0.853968763053115,0.8767342621457052,0.9417186026653019,1.0410454236035191,1.1659707739571012,1.3091870676389747,1.4653410426937623,0.9013689054374702,0.8220343135630086,0.7938294798078983,0.8220343135630086,0.9013689054374702,1.0199714379504106
D7,1.6086320339818763,1.412518205206439,1.2222399670318318,1.0410022137950647,0.8744443303693429,0.7326475073446552,0.6324903621242726,0.5953721115796691,0.6324903621242726,0.7326475073446552,1.5462264704958832,1.3410125922760738,1.1388447341451626,0.9416867658838147,0.753481706369874,0.582966104084912,0.4506865372057201,0.3969147397113801,0.4506865372057201,0.582966104084912,1.5075497517692524,1.296222412914789,1.0857415808004496,0.8767171614216572,0.6705125993138308,0.47084738081187943,0.29148466754154184,0.19845737550834855,0.29148466754154184,0.47084738081187943,1.49444532671956,1.2809531405013899,1.0674609516274183,0.853968763053115,0.6404765747185464,0.42698439711769,0.21349221963669948,0.00013425878593145295,0.21349221963669948,0.42698439711769,1.5075802053482996,1.2962484379532155,1.0857631548132511,0.8767342672856382,0.6705251670204607,0.47085534359588543,0.2914878832055463,0.19845737550834855,0.2914878832055463,0.47085534359588543,1.5462858652623264,1.341062903427758,1.1388858738455105,0.9417186026653019,0.75350408585352,0.5829789512815285,0.45069068671703,0.39691472835792047,0.45069068671703,0.5829789512815285,1.6087176664387188,1.4125898511246715,1.2222974712651506,1.0410454236035191,0.8744732661930775,0.7326628533860796,0.6324948079720828,0.5953721115796691,0.6324948079720828,0.7326628533860796,1.6922516761271291,1.5070305622979698,1.3303126795426654,1.165970777821997,1.0200045158726871,0.9013855434780309,0.8220388745372161,0.7938294798078983,0.8220388745372161,0.9013855434780309,1.793942469393607,1.6203835307741399,1.4574715071648972,1.3091870710810767,1.181052747359941,1.0802627415104171,1.0149959565387492,0.9922868512562858,1.0149959565387492,1.0802627415104171,1.9108935350016314,1.7489754484216251,1.599213936639419,1.465341045769057,1.3520845474876955,1.2649940490776026,1.2097339926971948,1.1907442168902063,1.2097339926971948,1.2649940490776026,1.6921431367600015,1.5069410174498254,2.0404826058039234,1.8896978870286416,1.7520039662106348,1.6307202783223236,1.5297549857279116,1.4533488710232616,1.405512905152189,1.3892015858405693,1.405512905152189,1.4533488710232616,1.3302422358463668,1.8086842117516864,1.7534172105992525,1.7194115016176557,1.7079375167495947,1.7194463798129511,1.753485613496541,1.80878368505912,1.8834690536267307,1.9753439156088517,2.0821340388127707,1.1659193387906932,0.8744443303693429,0.753481706369874,0.6705125993138308,0.6404765747185464,0.6705251670204607,0.75350408585352,0.8744732661930775,1.0200045158726871,1.181052747359941,1.3520845474876955,1.0199714423685295,0.9013689104369275,0.8220343135630086,0.7938294798078983,0.8220343135630086,0.9013689104369275
D8,1.8086842117516864,1.6086320339818763,1.412518205206439,1.2222399670318318,1.0410022137950647,0.87444432521595,0.7326475011938728,0.6324903621242726,0.5953721115796691,0.6324903621242726,1.7534172105992525,1.5462264704958832,1.3410125922760738,1.1388447301882094,0.9416867610984068,0.753481706369874,0.582966104084912,0.45068652720685154,0.39691472835792047,0.45068652720685154,1.7194115016176557,1.5075497487800604,1.2962224094382595,1.0857415808004496,0.8767171614216572,0.670512592593069,0.47084737124114456,0.29148466754154184,0.19845737550834855,0.29148466754154184,1.7079375141111164,1.49444532671956,1.2809531405013899,1.0674609516274183,0.853968763053115,0.6404765676826053,0.42698439711769,0.21349221963669948,0.0,0.21349219852887813,1.7194463798129511,1.5075802053482996,1.296248434476756,1.0857631548132511,0.8767342621457052,0.6705251670204607,0.47085533402531243,0.2914878832055463,0.19845737550834855,0.2914878832055463,1.753485613496541,1.546285862348017,1.341062903427758,1.1388858738455105,0.9417186026653019,0.75350408585352,0.5829789512815285,0.45069068671703,0.39691472835792047,0.45069068671703,1.80878368505912,1.6087176636375096,1.4125898511246715,1.2222974675783593,1.0410454236035191,0.8744732661930775,0.7326628533860796,0.6324948079720828,0.5953721115796691,0.6324948079720828,1.8834690512341483,1.6922516734641944,1.5070305593077482,1.3303126795426654,1.1659707739571012,1.0200045114547112,0.9013855434780309,0.8220388690552912,0.7938294798078983,0.8220388745372161,1.9753439133275499,1.7939424668816226,1.6203835307741399,1.4574715009810981,1.3091870676389747,1.181052747359941,1.0802627373388805,1.0149959520989724,0.9922868421735183,1.0149959520989724,2.082134036648474,1.9108935350016314,1.7489754458450564,1.5992139338215625,1.4653410426937623,1.3520845474876955,1.2649940490776026,1.2097339926971948,1.1907442168902063,1.2097339926971948,1.8833416801799805,1.6921431340968962,2.2016701299925683,2.040482603595448,1.8896978846439454,1.7520039662106348,1.6307202783223236,1.5297549857279116,1.4533488679225914,1.405512905152189,1.3892015858405693,1.405512905152189,1.5069410174498254,2.0115000208906975,1.9619586143636552,1.931631830093323,1.9214297048300233,1.9316711255109449,1.9620359850564815,2.011613219862994,2.079028847160178,2.1626152625613173,2.2605794125322785,1.3302422324587464,0.7326475011938728,0.582966104084912,0.47084737124114456,0.42698439711769,0.47085533402531243,0.5829789512815285,0.7326628533860796,0.9013855434780309,1.0802627373388805,1.2649940490776026,1.1659193387906932,1.0199714379504106,0.9013689054374702,0.8220343135630086,0.7938294798078983,0.8220343135630086
D9,2.0115000208906975,1.8086842117516864,1.6086320339818763,1.412518205206439,1.2222399670318318,1.0410022137950647,0.87444432521595,0.7326475011938728,0.6324903621242726,0.5953721115796691,1.9619586143636552,1.7534172105992525,1.5462264704958832,1.3410125922760738,1.1388447301882094,0.9416867610984068,0.753481706369874,0.582966104084912,0.45068652720685154,0.39691472835792047,1.931631830093323,1.7194115016176557,1.5075497487800604,1.2962224094382595,1.0857415808004496,0.8767171614216572,0.670512592593069,0.47084737124114456,0.29148466754154184,0.19845737550834855,1.9214297048300233,1.7079375141111164,1.49444532671956,1.2809531369834193,1.0674609516274183,0.853968763053115,0.6404765676826053,0.42698439711769,0.21349219852887813,0.0,1.9316711255109449,1.7194463798129511,1.5075802053482996,1.296248434476756,1.0857631548132511,0.8767342621457052,0.6705251670204607,0.47085533402531243,0.2914878832055463,0.19845737550834855,1.9620359850564815,1.753485613496541,1.546285862348017,1.341062903427758,1.1388858738455105,0.9417186026653019,0.75350408585352,0.5829789512815285,0.45069068671703,0.39691472835792047,2.011613219862994,1.80878368505912,1.6087176636375096,1.4125898511246715,1.2222974675783593,1.0410454236035191,0.8744732661930775,0.7326628533860796,0.6324948079720828,0.5953721115796691,2.079028847160178,1.8834690512341483,1.6922516734641944,1.5070305593077482,1.3303126795426654,1.1659707739571012,1.0200045114547112,0.9013855384786658,0.8220388745372161,0.7938294798078983,2.1626152625613173,1.9753439133275499,1.7939424668816226,1.6203835307741399,1.4574715009810981,1.3091870676389747,1.181052747359941,1.0802627373388805,1.0149959520989724,0.9922868421735183,2.2605794125322785,2.082134036648474,1.9108935350016314,1.7489754458450564,1.5992139338215625,1.4653410426937623,1.3520845474876955,1.2649940490776026,1.2097339926971948,1.1907442168902063,2.078882802591466,1.8833416801799805,2.3711398974276587,2.2016701299925683,2.040482603595448,1.8896978846439454,1.7520039662106348,1.6307202783223236,1.5297549857279116,1.4533488679225914,1.405512905152189,1.3892015858405693,1.6921431340968962,2.2163208906277583,2.171461574396941,2.1441042652663556,2.134921893860285,2.1441479705603346,2.1715478808258304,2.216447729858501,2.2778128835055136,2.354356211192447,2.4446524228026005,1.5069410174498254,0.6324903621242726,0.45068652720685154,0.29148466754154184,0.21349219852887813,0.2914878832055463,0.45069068671703,0.6324948079720828,0.8220388745372161,1.0149959520989724,1.2097339926971948,1.3302422324587464,1.1659193387906932,1.0199714379504106,0.9013689054374702,0.8220343135630086,0.7938294798078983
E0,0.7938294798078983,0.822035453808933,0.9013730649764023,1.0199797086360676,1.1659322016600435,1.330259847967054,1.5069634034130996,1.6921702709229343,1.8833735225547332,2.078919314695488,0.5953721115796691,0.632491844077015,0.7326526186270188,0.8744539723147515,1.0410166114920931,1.2222591317233014,1.4125420875829575,1.6086605795744158,1.8087173684677094,2.0115377560827716,0.3969147397113801,0.4506886169655619,0.582972535448572,0.7534928961947837,0.9417026868017628,1.1388653061595408,1.3410377514482033,1.5462561681642886,1.7534514149514417,1.9619973023882749,0.19845737550834855,0.2914878832055463,0.47085534359588543,0.6705251670204607,0.8767342621457052,1.0857631548132511,1.296248434476756,1.5075802053482996,1.7194463798129511,1.9316711255109449,0.0,0.21349658891078482,0.42699315677411814,0.6404897388289188,0.8539863140277351,1.067482895094938,1.2809794722403498,1.4944760473331127,1.7079726266146136,1.9214692041978667,0.19845735280142904,0.2914910833744086,0.4708632775339985,0.6705377412120472,0.8767513573963768,1.0857847283973876,1.2962744555163628,1.5076106583121875,1.719481257300772,1.9317104154635438,0.3969147397113801,0.45069277645645356,0.5829853902332525,0.7535152813265339,0.9417345278301843,1.138906445116784,1.3410880582958133,1.546315558875776,1.7535198190843473,1.9620746738522419,0.5953721115796691,0.6324962899144084,0.7326679707119959,0.874482907819443,1.0410598250315855,1.2223166350550116,1.4126137322899075,1.608746207710636,1.8088168399517364,2.011650952931646,0.7938294741311686,0.8220400092948966,0.9013897029401853,1.020012781872195,1.1659836323941775,1.3303302839559632,1.5070529409507782,1.6922788032239475,1.8835008914555718,2.079065352364414,0.992286846714902,1.014996880011887,1.0802662122231832,1.181059886215965,1.3091985229043341,1.4574875787699406,1.620404349524477,1.7939680638198627,1.9753742749388423,2.1626503610077115,0.992286846714902,1.0149922626377963,1.1907442168902063,1.209734767513505,1.2649970093895369,1.3520907866521945,1.4653512772385497,1.599228583790628,1.7489947365088097,1.9109175606524835,2.0821628389075455,2.260612985993679,1.0802488627194324,0.822035453808933,0.632491844077015,0.4506886169655619,0.2914878832055463,0.21349658891078482,0.2914910833744086,0.45069277645645356,0.6324962899144084,0.8220400092948966,1.014996880011887,1.1810241838730613,2.2776894615599343,2.216363173888836,2.1715047290777783,2.1441479705603346,2.1349657850176116,2.1441916728618065,2.1715910337915534,2.216490008666803,2.277854021349057,2.3543960135257205,1.3091412627862888,1.457407209696315,1.6203002530978527,1.7938400855246568,1.9752224690597517,2.1624748672467993
E1,0.822035453808933,0.7938294798078983,0.822035453808933,0.9013730649764023,1.0199797086360676,1.1659322016600435,1.330259847967054,1.5069634034130996,1.6921702709229343,1.8833735225547332,0.632491844077015,0.5953721115796691,0.632491844077015,0.7326526186270188,0.8744539723147515,1.0410166114920931,1.2222591317233014,1.4125420875829575,1.6086605795744158,1.8087173684677094,0.4506886169655619,0.3969147397113801,0.4506886169655619,0.582972535448572,0.7534928961947837,0.9417026868017628,1.1388653061595408,1.3410377514482033,1.5462561681642886,1.7534514149514417,0.2914878832055463,0.19845737550834855,0.2914878832055463,0.47085533402531243,0.6705251670204607,0.8767342621457052,1.0857631548132511,1.2962484379532155,1.5075802053482996,1.7194463798129511,0.21349658891078482,0.0,0.21349658891078482,0.42699315677411814,0.6404897388289188,0.8539863140277351,1.067482895094938,1.2809794722403498,1.4944760473331127,1.7079726266146136,0.2914910833744086,0.19845735280142904,0.2914910833744086,0.4708632775339985,0.6705377412120472,0.8767513573963768,1.0857847283973876,1.2962744555163628,1.5076106583121875,1.719481257300772,0.45069277645645356,0.3969147397113801,0.45069277645645356,0.5829853902332525,0.7535152813265339,0.9417345278301843,1.138906445116784,1.3410880582958133,1.546315558875776,1.7535198190843473,0.6324962899144084,0.5953721115796691,0.6324962899144084,0.7326679707119959,0.874482907819443,1.0410598250315855,1.2223166350550116,1.4126137322899075,1.608746207710636,1.8088168399517364,0.8220400092948966,0.7938294741311686,0.8220400147768141,0.9013896979408433,1.020012781872195,1.1659836323941775,1.3303302839559632,1.5070529439409557,1.6922788032239475,1.8835008914555718,1.014996880011887,0.992286846714902,1.014996880011887,1.0802662122231832,1.181059886215965,1.3091985229043341,1.4574875787699406,1.620404349524477,1.7939680638198627,1.9753742749388423,1.0149922626377963,0.992286846714902,1.209734767513505,1.1907442168902063,1.209734767513505,1.2649970093895369,1.3520907866521945,1.4653512772385497,1.599228583790628,1.7489947365088097,1.9109175606524835,2.0821628389075455,1.0149922626377963,0.9013730649764023,0.7326526186270188,0.582972535448572,0.47085533402531243,0.42699315677411814,0.4708632775339985,0.5829853902332525,0.7326679707119959,0.9013896979408433,1.0802662122231832,1.0802488627194324,2.078919314695488,2.0115377560827716,1.9619973023882749,1.9316711255109449,1.9214692041978667,1.9317104154635438,1.9620746738522419,2.011650952931646,2.079065352364414,2.1626503610077115,1.1810241838730613,1.3091412627862888,1.457407209696315,1.6203002530978527,1.7938400855246568,1.9752224690597517
E2,0.9013730649764023,0.822035453808933,0.7938294798078983,0.822035453808933,0.9013730649764023,1.0199797086360676,1.1659322016600435,1.330259847967054,1.5069634034130996,1.6921702709229343,0.7326526186270188,0.632491844077015,0.5953721115796691,0.632491844077015,0.7326526186270188,0.8744539723147515,1.0410166114920931,1.2222591317233014,1.4125420875829575,1.6086605795744158,0.582972535448572,0.4506886169655619,0.3969147397113801,0.4506886169655619,0.582972535448572,0.7534928961947837,0.9417026868017628,1.1388653061595408,1.3410377514482033,1.5462561681642886,0.47085533402531243,0.2914878832055463,0.19845737550834855,0.2914878832055463,0.47085533402531243,0.6705251670204607,0.8767342621457052,1.0857631548132511,1.296248434476756,1.5075802053482996,0.42699315677411814,0.21349658891078482,0.0,0.21349658891078482,0.42699315677411814,0.6404897388289188,0.8539863140277351,1.067482895094938,1.2809794722403498,1.4944760473331127,0.4708632775339985,0.2914910833744086,0.19845735280142904,0.2914910833744086,0.4708632775339985,0.6705377412120472,0.8767513573963768,1.0857847283973876,1.2962744555163628,1.5076106583121875,0.5829853902332525,0.45069277645645356,0.3969147397113801,0.45069277645645356,0.5829853902332525,0.7535152813265339,0.9417345278301843,1.138906445116784,1.3410880582958133,1.546315558875776,0.7326679707119959,0.6324962899144084,0.5953721115796691,0.6324962899144084,0.7326679707119959,0.874482907819443,1.0410598250315855,1.2223166313682785,1.4126137322899075,1.608746207710636,0.9013896979408433,0.8220400092948966,0.7938294798078983,0.8220400092948966,0.9013896979408433,1.020012781872195,1.1659836323941775,1.3303302873433591,1.5070529409507782,1.6922788032239475,1.0802662122231832,1.014996880011887,0.992286846714902,1.014996880011887,1.0802662122231832,1.181059886215965,1.3091985229043341,1.4574875787699406,1.620404349524477,1.7939680638198627,1.0802488627194324,1.0149922626377963,1.2649970093895369,1.209734767513505,1.1907442168902063,1.209734767513505,1.2649970093895369,1.3520907866521945,1.4653512772385497,1.599228583790628,1.7489947365088097,1.9109175606524835,0.992286846714902,1.0199797086360676,0.8744539723147515,0.7534928961947837,0.6705251670204607,0.6404897388289188,0.6705377412120472,0.7535152813265339,0.874482907819443,1.020012781872195,1.181059886215965,1.0149922626377963,1.8833735225547332,1.8087173684677094,1.7534514149514417,1.7194463798129511,1.7079726266146136,1.719481257300772,1.7535198190843473,1.8088168399517364,1.8835008914555718,1.9753742749388423,1.0802488627194324,1.1810241838730613,1.3091412627862888,1.457407209696315,1.6203002530978527,1.7938400855246568
E3,1.0199797086360676,0.9013730649764023,0.822035453808933,0.7938294798078983,0.822035453808933,0.9013730649764023,1.0199797086360676,1.1659322016600435,1.330259847967054,1.5069634034130996,0.8744539723147515,0.7326526186270188,0.632491844077015,0.5953721115796691,0.632491844077015,0.7326526186270188,0.8744539723147515,1.0410166114920931,1.2222591317233014,1.4125420875829575,0.7534928961947837,0.582972535448572,0.4506886169655619,0.3969147397113801,0.4506886169655619,0.582972535448572,0.7534928961947837,0.9417026868017628,1.1388653061595408,1.3410377514482033,0.6705251670204607,0.47085533402531243,0.2914878832055463,0.19845737550834855,0.2914878832055463,0.47085533402531243,0.6705251670204607,0.8767342672856382,1.0857631548132511,1.296248434476756,0.6404897388289188,0.42699315677411814,0.21349658891078482,0.0,0.21349658891078482,0.42699315677411814,0.6404897388289188,0.8539863140277351,1.067482895094938,1.2809794722403498,0.6705377412120472,0.4708632775339985,0.2914910833744086,0.19845735280142904,0.2914910833744086,0.4708632775339985,0.6705377412120472,0.8767513573963768,1.0857847283973876,1.2962744555163628,0.7535152813265339,0.5829853902332525,0.45069277645645356,0.3969147397113801,0.45069277645645356,0.5829853902332525,0.7535152813265339,0.9417345278301843,1.138906445116784,1.3410880582958133,0.874482907819443,0.7326679707119959,0.6324962899144084,0.5953721115796691,0.6324962899144084,0.7326679707119959,0.874482907819443,1.0410598207029624,1.2223166350550116,1.4126137322899075,1.020012781872195,0.9013896979408433,0.8220400147768141,0.7938294741311686,0.8220400092948966,0.9013896979408433,1.020012781872195,1.1659836362590306,1.3303302839559632,1.5070529409507782,1.181059886215965,1.0802662122231832,1.014996880011887,0.992286846714902,1.014996880011887,1.0802662122231832,1.181059886215965,1.3091985229043341,1.4574875787699406,1.620404349524477,1.1810241838730613,1.0802488627194324,1.3520907866521945,1.2649970093895369,1.209734767513505,1.1907442168902063,1.209734767513505,1.2649970093895369,1.3520907866521945,1.4653512772385497,1.599228583790628,1.7489947365088097,1.0149922626377963,1.1659322016600435,1.0410166114920931,0.9417026868017628,0.8767342621457052,0.8539863140277351,0.8767513573963768,0.9417345278301843,1.0410598250315855,1.1659836323941775,1.3091985229043341,0.992286846714902,1.6921702709229343,1.6086605795744158,1.5462561681642886,1.5075802053482996,1.4944760473331127,1.5076106583121875,1.546315558875776,1.608746207710636,1.6922788032239475,1.7939680638198627,1.0149922626377963,1.0802488627194324,1.1810241838730613,1.3091412627862888,1.457407209696315,1.6203002530978527
E4,1.1659322016600435,1.0199797086360676,0.9013730649764023,0.822035453808933,0.7938294798078983,0.822035453808933,0.9013730649764023,1.0199797086360676,1.1659322016600435,1.330259847967054,1.0410166114920931,0.8744539723147515,0.7326526186270188,0.632491844077015,0.5953721115796691,0.632491844077015,0.7326526186270188,0.8744539723147515,1.0410166114920931,1.2222591317233014,0.9417026868017628,0.7534928961947837,0.582972535448572,0.4506886169655619,0.3969147397113801,0.4506886169655619,0.582972535448572,0.7534928961947837,0.9417026868017628,1.1388653061595408,0.8767342621457052,0.6705251670204607,0.47085534359588543,0.2914878832055463,0.19845737550834855,0.2914878832055463,0.47085533402531243,0.6705251670204607,0.8767342621457052,1.0857631548132511,0.8539863140277351,0.6404897388289188,0.42699315677411814,0.21349658891078482,0.0,0.21349658891078482,0.42699315677411814,0.6404897388289188,0.8539863140277351,1.067482895094938,0.8767513573963768,0.6705377412120472,0.4708632775339985,0.2914910833744086,0.19845735280142904,0.2914910833744086,0.4708632775339985,0.6705377412120472,0.8767513573963768,1.0857847283973876,0.9417345278301843,0.7535152813265339,0.5829853902332525,0.45069277645645356,0.3969147397113801,0.45069277645645356,0.5829853902332525,0.7535152813265339,0.9417345278301843,1.138906445116784,1.0410598250315855,0.874482907819443,0.7326679707119959,0.6324962899144084,0.5953721115796691,0.6324962899144084,0.7326679707119959,0.8744829026662774,1.0410598250315855,1.2223166350550116,1.1659836323941775,1.020012781872195,0.9013897029401853,0.8220400092948966,0.7938294741311686,0.8220400092948966,0.9013896979408433,1.020012781872195,1.1659836323941775,1.3303302839559632,1.3091985229043341,1.181059886215965,1.0802662122231832,1.014996880011887,0.992286846714902,1.014996880011887,1.0802662122231832,1.181059886215965,1.3091985229043341,1.4574875787699406,1.3091412627862888,1.1810241838730613,1.4653512772385497,1.3520907866521945,1.2649970093895369,1.209734767513505,1.1907442168902063,1.209734767513505,1.2649970093895369,1.3520907866521945,1.4653512772385497,1.599228583790628,1.0802488627194324,1.330259847967054,1.2222591317233014,1.1388653061595408,1.0857631548132511,1.067482895094938,1.0857847283973876,1.138906445116784,1.2223166350550116,1.3303302839559632,1.4574875787699406,1.0149922626377963,1.5069634034130996,1.4125420875829575,1.3410377514482033,1.296248434476756,1.2809794722403498,1.2962744555163628,1.3410880582958133,1.4126137322899075,1.5070529409507782,1.620404349524477,0.992286846714902,1.0149922626377963,1.0802488627194324,1.1810241838730613,1.3091412627862888,1.457407209696315
E5,1.330259847967054,1.1659322016600435,1.0199797086360676,0.9013730649764023,0.822035453808933,0.7938294798078983,0.822035453808933,0.9013730649764023,1.0199797086360676,1.1659322016600435,1.2222591317233014,1.0410166114920931,0.8744539723147515,0.7326526186270188,0.632491844077015,0.5953721115796691,0.632491844077015,0.7326526186270188,0.8744539723147515,1.0410166114920931,1.1388653061595408,0.9417026868017628,0.7534928961947837,0.582972535448572,0.4506886169655619,0.3969147397113801,0.4506886169655619,0.582972535448572,0.7534928961947837,0.9417026868017628,1.0857631548132511,0.8767342621457052,0.6705251670204607,0.47085533402531243,0.2914878832055463,0.19845737550834855,0.2914878832055463,0.47085534359588543,0.6705251670204607,0.8767342621457052,1.067482895094938,0.8539863140277351,0.6404897388289188,0.42699315677411814,0.21349658891078482,0.0,0.21349658891078482,0.42699315677411814,0.6404897388289188,0.8539863140277351,1.0857847283973876,0.8767513573963768,0.6705377412120472,0.4708632775339985,0.2914910833744086,0.19845735280142904,0.2914910833744086,0.4708632775339985,0.6705377412120472,0.8767513573963768,1.138906445116784,0.9417345278301843,0.7535152813265339,0.5829853902332525,0.45069277645645356,0.3969147397113801,0.45069277645645356,0.5829853902332525,0.7535152813265339,0.9417345278301843,1.2223166350550116,1.0410598250315855,0.8744829026662774,0.7326679707119959,0.6324962899144084,0.5953721115796691,0.6324962899144084,0.7326679707119959,0.874482907819443,1.0410598250315855,1.3303302839559632,1.1659836323941775,1.020012781872195,0.9013896979408433,0.8220400092948966,0.7938294741311686,0.8220400092948966,0.9013897029401853,1.020012781872195,1.1659836323941775,1.4574875787699406,1.3091985229043341,1.181059886215965,1.0802662122231832,1.014996880011887,0.992286846714902,1.014996880011887,1.0802662122231832,1.181059886215965,1.3091985229043341,1.457407209696315,1.3091412627862888,1.599228583790628,1.4653512772385497,1.3520907866521945,1.2649970093895369,1.209734767513505,1.1907442168902063,1.209734767513505,1.2649970093895369,1.3520907866521945,1.4653512772385497,1.1810241838730613,1.5069634034130996,1.4125420875829575,1.3410377514482033,1.296248434476756,1.2809794722403498,1.2962744555163628,1.3410880582958133,1.4126137322899075,1.5070529409507782,1.620404349524477,1.0802488627194324,1.330259847967054,1.2222591317233014,1.1388653061595408,1.0857631548132511,1.067482895094938,1.0857847283973876,1.138906445116784,1.2223166350550116,1.3303302839559632,1.4574875787699406,1.0149922626377963,0.992286846714902,1.0149922626377963,1.0802488627194324,1.1810241838730613,1.3091412627862888
